matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,home_rating,away_rating,referee,venue,capacity,attendance,ball_possession.home,ball_possession.away,total_shots.home,total_shots.away,shots_on_target.home,shots_on_target.away,corner_kicks.home,corner_kicks.away,passes.home,passes.away,shots_off_target.home,shots_off_target.away,blocked_shots.home,blocked_shots.away,offsides.home,offsides.away,free_kicks.home,free_kicks.away,throw-ins.home,throw-ins.away,fouls.home,fouls.away,goalkeeper_saves.home,goalkeeper_saves.away,yellow_cards.home,yellow_cards.away,red_cards.home,red_cards.away
2uBMBFI0,,FINISHED,01.01.2021 18:30,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,0,1,6.7,7.3,Friend K. (Eng),Goodison Park (Liverpool),39 572,,60%,40%,10,11,2,5,5,4,0%,0%,5,5,3,1,2,0,7,11,,,9,7,4,2,2,0,,
Um6gV0Fj,,FINISHED,30.12.2020 21:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,0,0,7.2,7.2,Tierney P. (Eng),St. James' Park (Newcastle),52 305,,27%,73%,8,11,2,4,5,12,0%,0%,4,4,2,3,2,4,17,11,,,9,13,4,2,2,3,,
jc7kWt0p,,FINISHED,29.12.2020 21:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,0,7.3,6.7,Moss J. (Eng),Old Trafford (Manchester),75 635,,58%,42%,11,9,3,5,2,2,0%,0%,5,2,3,2,4,2,9,14,,,11,7,5,2,1,1,,
dxm5iiWh,,FINISHED,29.12.2020 19:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,1,6.7,7.2,Atkinson M. (Eng),Amex Stadium (Brighton),31 876,,50%,50%,13,11,2,3,5,4,0%,0%,5,6,6,2,0,0,4,11,,,11,4,2,2,2,0,,
jan9jBoa,,FINISHED,29.12.2020 19:00,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,1,0,7.4,6.6,Kavanagh C. (Eng),Turf Moor (Burnley),22 546,,37%,63%,5,7,3,3,3,5,0%,0%,2,2,0,2,2,2,20,14,,,13,17,3,2,1,2,,
Whpxfphi,,FINISHED,29.12.2020 19:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,0,0,6.9,7.1,Madley A. (Eng),St. Mary's Stadium (Southampton),32 384,,63%,37%,8,9,3,3,4,3,0%,0%,4,4,1,2,3,2,16,18,,,16,15,3,3,3,1,,
vJmphOM3,,FINISHED,29.12.2020 19:00,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,0,5,5.8,7.8,Mason L. (Eng),The Hawthorns (West Bromwich),26 688,,25%,75%,4,14,1,6,3,10,0%,0%,2,3,1,5,1,1,11,8,,,6,10,1,1,0,1,,
2ZkDkV05,,FINISHED,28.12.2020 18:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,1,1,7,7.2,Attwell S. (Eng),Stamford Bridge (London),40 341,,63%,37%,16,10,5,2,11,4,0%,0%,7,5,4,3,1,1,5,17,,,16,3,1,4,3,1,,
pbuIlkGB,,FINISHED,28.12.2020 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,1,1,7,7.1,Scott G. (Eng),Selhurst Park (London),25 486,,33%,67%,4,17,1,3,2,5,0%,0%,3,10,0,4,3,2,9,12,,,10,7,2,0,0,1,,
WjXwKwBK,,FINISHED,27.12.2020 20:15,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,1,1,7.1,7.2,Tierney P. (Eng),Molineux Stadium (Wolverhampton),31 750,,55%,45%,11,6,6,3,9,2,0%,0%,2,2,3,1,2,0,12,22,,,20,13,2,5,4,1,,
M7pnEmN1,,FINISHED,27.12.2020 17:30,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,1,1,7.2,6.8,Friend K. (Eng),Anfield (Liverpool),61 276,2 000,78%,22%,17,5,2,3,7,3,0%,0%,11,1,4,1,1,5,10,9,,,8,5,2,1,0,1,,
2HSZKJeE,,FINISHED,27.12.2020 15:15,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,2,2,6.9,7.1,Hooper S. (Eng),London Stadium (London),62 500,,43%,57%,11,13,4,4,5,4,0%,0%,2,4,5,5,2,1,9,8,,,6,8,2,2,,,,
lfnvG9hk,,FINISHED,27.12.2020 13:00,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,1,0,7.5,6.5,Jones R. (Eng),Elland Road (Leeds),37 792,,52%,48%,11,14,4,6,4,12,0%,0%,5,4,2,4,3,3,14,11,,,8,13,6,3,0,3,,
Kh3kD7x8,,FINISHED,26.12.2020 21:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,2,0,7.4,6.4,Marriner A. (Eng),Etihad Stadium (Manchester),55 097,,75%,25%,11,7,6,2,7,3,0%,0%,2,3,3,2,1,3,15,6,,,5,12,2,4,2,2,,
OQTVLat8,,FINISHED,26.12.2020 21:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,0,1,6.6,7.5,Coote D. (Eng),Bramall Lane (Sheffield),32 050,,44%,56%,10,7,2,3,5,3,0%,0%,5,3,3,1,0,2,12,11,,,11,10,2,2,2,4,,
0WU1ZcgA,,FINISHED,26.12.2020 18:30,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,3,1,7.2,6.7,Oliver M. (Eng),Emirates Stadium (London),60 704,,40%,60%,15,19,7,3,7,9,0%,0%,4,11,4,5,1,0,9,13,,,13,10,2,4,2,1,,
fgU5YH8G,,FINISHED,26.12.2020 16:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,3,0,7.6,6.5,Taylor A. (Eng),Villa Park (Birmingham),42 789,,39%,61%,21,13,10,6,4,4,0%,0%,6,6,5,1,1,2,19,19,,,18,17,6,7,3,4,1,0
WIiZGkwq,,FINISHED,26.12.2020 16:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,0,0,7.1,7.1,England D. (Eng),Craven Cottage (London),29 589,,47%,53%,10,3,1,2,6,3,0%,0%,4,1,5,0,1,4,15,34,,,15,12,2,1,2,0,,
SporFT7e,,FINISHED,26.12.2020 13:30,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,2,2,6.9,6.9,Dean M. (Eng),King Power Stadium (Leicester),32 261,,54%,46%,9,9,2,4,5,0,0%,0%,3,4,4,1,1,4,21,12,,,10,17,2,1,2,1,,
699SKbvH,,FINISHED,21.12.2020 21:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,3,0,7.6,6.4,Kavanagh C. (Eng),Stamford Bridge (London),40 341,,54%,46%,11,6,7,0,5,4,0%,0%,3,4,1,2,0,4,10,10,,,11,6,0,4,,,,
SIAOLvPA,,FINISHED,21.12.2020 18:30,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,2,1,7.2,6.5,Mason L. (Eng),Turf Moor (Burnley),22 546,,36%,64%,10,15,4,3,1,7,0%,0%,5,5,1,7,1,2,17,10,,,11,15,2,2,2,1,,
nTQczvv4,,FINISHED,20.12.2020 20:15,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,3,6.2,7.8,Atkinson M. (Eng),The Hawthorns (West Bromwich),26 688,,33%,67%,1,19,1,10,1,7,0%,0%,0,6,0,3,1,4,12,14,,,14,8,7,1,1,2,1,0
KGk3EdHp,,FINISHED,20.12.2020 17:30,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,6,2,7.9,6.5,Taylor A. (Eng),Old Trafford (Manchester),75 635,,41%,59%,26,17,14,4,11,13,0%,0%,6,6,6,7,2,4,9,8,,,6,6,2,8,1,0,,
44ygyKOc,,FINISHED,20.12.2020 15:15,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,0,2,6.5,7.5,Pawson C. (Eng),Tottenham Hotspur Stadium (London),62 850,,56%,44%,8,17,3,4,5,3,0%,0%,4,6,1,7,2,4,18,16,,,15,14,2,3,2,2,,
AsGJMK94,,FINISHED,20.12.2020 13:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,1,1,7,6.7,Bankes P. (Eng),Amex Stadium (Brighton),31 876,,74%,26%,21,5,5,3,14,2,0%,0%,8,2,8,0,1,2,12,10,,,9,11,2,4,1,5,0,1
b7l7DGWj,,FINISHED,19.12.2020 21:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,1,7.1,6.9,Scott G. (Eng),St. James' Park (Newcastle),52 305,,49%,51%,12,11,5,4,2,9,0%,0%,5,4,2,3,1,0,16,8,,,7,17,3,4,1,3,0,1
EZCzJx9T,,FINISHED,19.12.2020 18:30,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,2,1,7,6.5,Marriner A. (Eng),Goodison Park (Liverpool),39 572,,42%,58%,9,13,2,2,4,3,0%,0%,4,7,3,4,1,0,8,10,,,9,9,1,0,1,3,,
QDxkx09i,,FINISHED,19.12.2020 16:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,0,1,6.6,7.4,Dean M. (Eng),St. Mary's Stadium (Southampton),32 384,,48%,52%,9,11,3,5,6,6,0%,0%,3,4,3,2,3,2,14,14,,,9,11,4,3,2,2,,
0W8WJIgN,,FINISHED,19.12.2020 13:30,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,0,7,5.8,7.9,Moss J. (Eng),Selhurst Park (London),25 486,,35%,65%,5,14,3,8,5,4,0%,0%,2,4,0,2,7,0,11,12,,,5,11,1,3,1,0,,
Mulc5JvU,,FINISHED,17.12.2020 21:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,2,3,6.6,7.3,Oliver M. (Eng),Bramall Lane (Sheffield),32 050,,40%,60%,12,14,6,8,6,3,0%,0%,5,4,1,2,2,4,13,19,,,17,8,5,4,3,2,,
Imit91u5,,FINISHED,17.12.2020 19:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,0,0,7.3,7.2,Pawson C. (Eng),Villa Park (Birmingham),42 789,,59%,41%,27,6,7,4,10,1,0%,0%,11,2,9,0,1,2,21,18,,,17,19,4,7,1,1,,
Wjep8LfB,,FINISHED,16.12.2020 21:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,0,0,7.1,7.1,Jones R. (Eng),Craven Cottage (London),29 589,,46%,54%,9,9,4,4,1,8,0%,0%,3,4,2,1,1,2,13,16,,,15,11,4,4,1,0,,
xUHBOtuh,,FINISHED,16.12.2020 21:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,2,1,7.4,6.7,Taylor A. (Eng),Anfield (Liverpool),61 276,2 000,76%,24%,17,8,11,2,7,4,0%,0%,1,6,5,0,2,0,9,10,,,8,9,1,9,0,2,,
OlzP0wmo,,FINISHED,16.12.2020 21:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,1,7.1,6.8,Coote D. (Eng),London Stadium (London),62 500,,52%,48%,9,8,2,2,5,3,0%,0%,7,4,0,2,0,0,12,8,,,8,12,1,1,0,3,0,1
OQixAsQb,,FINISHED,16.12.2020 19:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,1,1,7,7,Tierney P. (Eng),Emirates Stadium (London),60 704,,35%,65%,9,13,4,3,2,7,0%,0%,3,8,2,2,1,1,14,13,,,13,13,2,3,,,,
EFpk7uAH,,FINISHED,16.12.2020 19:00,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,5,2,7.6,6.5,Hooper S. (Eng),Elland Road (Leeds),37 792,,69%,31%,25,10,10,4,7,4,0%,0%,8,5,7,1,4,2,15,13,,,10,13,2,5,3,1,,
h6qg6aPN,,FINISHED,16.12.2020 19:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,0,2,6.6,7.2,Mason L. (Eng),King Power Stadium (Leicester),32 261,,61%,39%,14,11,2,6,4,6,0%,0%,4,1,8,4,2,2,11,14,,,12,9,4,2,2,3,,
WjHFN0fb,,FINISHED,15.12.2020 21:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,1,1,7.2,6.8,Bankes P. (Eng),Etihad Stadium (Manchester),55 097,,77%,23%,26,5,7,1,13,2,0%,0%,11,4,8,0,3,2,10,8,,,5,8,0,6,2,3,,
QgE7PMPo,,FINISHED,15.12.2020 19:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,2,1,7.4,6.6,Attwell S. (Eng),Molineux Stadium (Wolverhampton),31 750,,45%,55%,12,13,4,3,5,6,0%,0%,6,6,2,4,1,0,12,14,,,12,12,2,2,2,2,,
xf12c4tg,,FINISHED,13.12.2020 20:15,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,0,1,6.6,7.3,Scott G. (Eng),Emirates Stadium (London),60 704,2 000,65%,35%,18,10,6,2,13,4,0%,0%,6,5,6,3,3,3,14,7,,,5,11,1,6,2,1,1,0
lbrOhteO,,FINISHED,13.12.2020 20:15,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,3,0,7.7,6.5,Atkinson M. (Eng),King Power Stadium (Leicester),32 261,,55%,45%,15,12,6,4,9,5,0%,0%,5,4,4,4,4,1,12,13,,,9,11,4,3,2,1,,
SrfFf2QB,,FINISHED,13.12.2020 17:30,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,1,1,7.1,7.2,Marriner A. (Eng),Craven Cottage (London),29 589,2 000,25%,75%,10,12,5,6,6,8,0%,0%,4,2,1,4,2,2,7,10,,,9,5,5,4,3,1,,
KIj7dOea,,FINISHED,13.12.2020 15:15,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,1,1,7.1,6.9,Friend K. (Eng),Selhurst Park (London),25 486,2 000,43%,57%,16,14,5,6,4,7,0%,0%,5,5,6,3,4,0,11,19,,,15,11,5,4,1,1,,
IDMyC3en,,FINISHED,13.12.2020 13:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,3,0,7.6,6.2,Madley A. (Eng),St. Mary's Stadium (Southampton),32 384,2 000,68%,32%,16,3,6,0,8,4,0%,0%,7,3,3,0,3,0,14,11,,,8,14,0,3,0,1,,
b9kBerB5,,FINISHED,12.12.2020 21:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,1,0,7.5,6.6,Moss J. (Eng),Goodison Park (Liverpool),39 572,2 000,28%,72%,9,10,4,3,6,6,0%,0%,3,4,2,3,4,1,11,14,,,10,11,3,3,2,3,,
21nSi0AU,,FINISHED,12.12.2020 18:30,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,0,0,7.1,7,Kavanagh C. (Eng),Old Trafford (Manchester),75 635,,46%,54%,11,9,2,2,4,3,0%,0%,6,3,3,4,2,2,8,15,,,13,6,2,2,1,1,,
vNNXCqtt,,FINISHED,12.12.2020 16:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,2,1,7.1,6.7,England D. (Eng),St. James' Park (Newcastle),52 305,,46%,54%,12,13,7,3,4,3,0%,0%,1,4,4,6,3,2,15,11,,,9,12,2,5,2,3,,
pzgYANAh,,FINISHED,12.12.2020 13:30,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,1,6.6,7.2,Dean M. (Eng),Molineux Stadium (Wolverhampton),31 750,,51%,49%,16,13,7,2,5,8,0%,0%,4,6,5,5,0,2,18,22,,,23,15,1,7,4,7,1,1
6ZhJgMuI,,FINISHED,11.12.2020 21:00,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,1,2,7,7.4,Oliver M. (Eng),Elland Road (Leeds),37 792,,64%,36%,13,19,7,8,5,6,0%,0%,5,8,1,3,2,0,9,13,,,12,10,6,6,1,2,,
p0xPqoCg,,FINISHED,07.12.2020 21:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,1,2,6.5,7.1,Coote D. (Eng),Amex Stadium (Brighton),31 876,2 000,48%,52%,12,10,4,3,4,3,0%,0%,8,4,0,3,2,3,14,15,,,12,12,1,3,3,3,,
KIUysqdC,,FINISHED,06.12.2020 20:15,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,4,0,7.4,6.2,Pawson C. (Eng),Anfield (Liverpool),61 276,2 000,61%,39%,11,9,6,3,4,6,0%,0%,4,5,1,1,1,3,18,8,,,8,14,3,2,1,1,,
UmCS363P,,FINISHED,06.12.2020 17:30,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,2,0,7.2,6.6,Atkinson M. (Eng),Tottenham Hotspur Stadium (London),62 850,,31%,69%,6,11,3,2,3,9,0%,0%,2,6,1,3,0,0,12,16,,,16,12,2,1,1,2,,
hWSquNQO,,FINISHED,06.12.2020 15:15,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,1,2,6.5,7.4,Attwell S. (Eng),Bramall Lane (Sheffield),32 050,,30%,70%,4,13,1,4,6,5,0%,0%,2,4,1,5,4,4,10,18,,,13,6,2,0,1,3,,
WdbfaQBt,,FINISHED,06.12.2020 13:00,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,5,6.3,7.5,Tierney P. (Eng),The Hawthorns (West Bromwich),26 688,,50%,50%,9,18,4,6,4,6,0%,0%,4,5,1,7,2,3,20,12,,,10,16,1,3,2,2,1,0
6FQXsPt6,,FINISHED,05.12.2020 21:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,3,1,7.4,6.7,Friend K. (Eng),Stamford Bridge (London),40 341,2 000,46%,54%,23,8,10,3,8,4,0%,0%,7,4,6,1,1,4,13,12,24,21,12,9,2,7,0,2,,
QJcbbpRn,,FINISHED,05.12.2020 18:30,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,1,3,6.5,7.2,Marriner A. (Eng),London Stadium (London),62 500,2 000,39%,61%,19,15,6,6,5,4,0%,0%,9,6,4,3,4,3,13,13,18,15,9,10,3,5,,,,
EuUut3BI,,FINISHED,05.12.2020 16:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,2,0,7.4,6.6,Moss J. (Eng),Etihad Stadium (Manchester),55 097,,69%,31%,16,6,6,1,9,3,0%,0%,8,4,2,1,1,1,6,8,,,7,6,1,4,,,,
OjyTr5Ra,,FINISHED,05.12.2020 13:30,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,1,1,7.3,7.3,Taylor A. (Eng),Turf Moor (Burnley),22 546,,41%,59%,8,13,3,6,8,4,0%,0%,2,3,3,4,0,3,13,5,,,6,9,5,2,,,,
bqvHo7ss,,FINISHED,30.11.2020 21:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,2,1,7,6.8,Bankes P. (Eng),London Stadium (London),62 500,,34%,66%,6,16,2,6,3,7,0%,0%,1,7,3,3,1,3,10,20,,,20,7,5,0,1,1,,
ClZdtC51,,FINISHED,30.11.2020 18:30,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,2,6.5,7.2,Hooper S. (Eng),King Power Stadium (Leicester),32 261,,68%,32%,16,10,3,5,6,5,0%,0%,6,3,7,2,0,0,21,9,,,9,21,3,2,0,2,,
IXpElzbL,,FINISHED,29.11.2020 20:15,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,2,6.5,7.2,Oliver M. (Eng),Emirates Stadium (London),60 704,,56%,44%,13,11,2,5,8,4,0%,0%,7,2,4,4,2,0,13,16,,,13,13,3,1,3,4,,
MatpqELr,,FINISHED,29.11.2020 17:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,0,0,7,7,Tierney P. (Eng),Stamford Bridge (London),40 341,,60%,40%,13,5,3,1,3,3,0%,0%,7,3,3,1,3,1,10,23,,,20,9,1,3,4,2,,
4rMr4Fc8,,FINISHED,29.11.2020 15:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,2,3,6.7,7.1,Moss J. (Eng),St. Mary's Stadium (Southampton),32 384,,50%,50%,10,15,5,6,5,9,0%,0%,3,5,2,4,0,0,11,12,,,12,12,3,3,1,0,,
IoQn3ZCE,,FINISHED,28.11.2020 21:00,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,1,0,7.4,6.8,Dean M. (Eng),The Hawthorns (West Bromwich),26 688,,48%,52%,17,22,6,6,14,9,0%,0%,7,10,4,6,2,2,12,12,,,10,9,6,5,2,3,,
fDvhshje,,FINISHED,28.11.2020 18:30,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,0,1,7,7.4,Kavanagh C. (Eng),Goodison Park (Liverpool),39 572,,42%,58%,15,23,8,7,4,2,0%,0%,6,11,1,5,2,6,19,8,,,8,14,6,8,1,2,,
juY0uWK7,,FINISHED,28.11.2020 16:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,5,0,7.8,6,Mason L. (Eng),Etihad Stadium (Manchester),55 097,,69%,31%,19,9,6,1,6,4,0%,0%,10,6,3,2,2,2,6,14,,,12,4,1,1,,,,
