matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,home_rating,away_rating,referee,venue,capacity,attendance,expected_goals_(xg).home,expected_goals_(xg).away,ball_possession.home,ball_possession.away,total_shots.home,total_shots.away,shots_on_target.home,shots_on_target.away,corner_kicks.home,corner_kicks.away,passes.home,passes.away,yellow_cards.home,yellow_cards.away,shots_off_target.home,shots_off_target.away,offsides.home,offsides.away,free_kicks.home,free_kicks.away,throw-ins.home,throw-ins.away,fouls.home,fouls.away,goalkeeper_saves.home,goalkeeper_saves.away,blocked_shots.home,blocked_shots.away,red_cards.home,red_cards.away
0YaxdK9g,,FINISHED,13.01.2024 18:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,2,3,6.7,7.3,Kavanagh C. (Eng),St. James' Park (Newcastle),52 305,52 190,1.15,3.27,27%,73%,12,27,5,11,3,13,0%,0%,1,2,7,16,8,1,8,15,13,15,7,7,8,3,,,,
CAr0F8AE,,FINISHED,13.01.2024 13:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,0,7.5,6.8,Taylor A. (Eng),Stamford Bridge (London),40 341,39 643,2.39,0.87,55%,45%,17,14,3,4,6,4,0%,0%,5,1,14,10,4,0,9,15,19,25,13,9,4,2,,,,
b7vdGle8,,FINISHED,12.01.2024 20:45,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,1,1,7.2,7.2,Harrington T. (Eng),Turf Moor (Burnley),22 546,20 155,0.91,0.72,39%,61%,13,14,7,5,2,8,0%,0%,1,0,6,9,1,4,16,8,24,17,7,12,4,6,,,,
CAMUaTAR,,FINISHED,02.01.2024 20:30,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,0,0,7.1,7.2,Barrott S. (Eng),London Stadium (London),62 500,62 462,0.61,1.48,32%,68%,6,22,2,8,2,0,0%,0%,1,0,4,14,3,1,7,7,18,20,4,6,8,2,,,,
URtWvSY1,,FINISHED,01.01.2024 21:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,4,2,7.4,6.6,Taylor A. (Eng),Anfield (Liverpool),61 276,57 471,7.20,0.67,62%,38%,34,5,15,3,7,3,0%,0%,3,5,19,2,1,3,18,17,16,14,16,15,1,11,,,,
WtOSu8Je,,FINISHED,31.12.2023 15:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,2,1,7.2,6.6,Smith J. (Eng),Craven Cottage (London),29 589,24 444,1.31,1.63,39%,61%,15,13,4,3,5,4,0%,0%,4,1,11,10,4,0,10,15,10,9,11,10,2,2,,,,
ImNQ09eL,,FINISHED,31.12.2023 15:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,3,1,7.6,6.7,Hooper S. (Eng),Tottenham Hotspur Stadium (London),62 850,61 780,2.20,1.64,51%,49%,12,24,6,4,4,13,0%,0%,3,2,6,20,4,3,21,13,14,16,9,18,3,3,,,,
vcOM1ktF,,FINISHED,30.12.2023 18:30,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,2,1,7.2,6.5,Robinson T. (Eng),City Ground (Nottingham),30 404,29 529,0.92,0.72,46%,54%,8,10,2,5,4,5,0%,0%,2,4,6,5,1,2,13,10,9,32,9,11,4,0,,,,
ARZJsUlq,,FINISHED,30.12.2023 16:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,3,2,7.1,6.3,Attwell S. (Eng),Villa Park (Birmingham),42 789,41 613,3.00,0.98,65%,35%,14,8,7,5,6,2,0%,0%,4,3,7,3,1,6,13,8,12,15,9,14,3,4,,,0,1
lIYNtl4k,,FINISHED,30.12.2023 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,3,1,7.5,6.6,Jones R. (Eng),Selhurst Park (London),25 486,25 472,1.00,1.40,48%,52%,13,9,6,4,7,4,0%,0%,0,1,7,5,1,1,10,14,20,20,14,10,3,3,,,,
MLTH2VQ8,,FINISHED,30.12.2023 16:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,2,0,7.4,6.2,Coote D. (Eng),Etihad Stadium (Manchester),55 097,53 108,2.26,0.33,82%,18%,18,4,4,2,12,2,0%,0%,1,1,14,2,1,2,9,6,9,12,5,6,2,2,,,,
lWDdemJr,,FINISHED,30.12.2023 16:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,3,0,7.4,6.4,Bramall T. (Eng),Molineux Stadium (Wolverhampton),31 750,31 639,2.23,0.52,53%,47%,12,10,6,0,5,2,0%,0%,2,3,6,10,3,1,15,11,14,19,9,14,0,3,,,,
rVUD3BB2,,FINISHED,30.12.2023 13:30,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,2,3,6.6,7.5,Tierney P. (Eng),Kenilworth Road (Luton),12 300,11 500,2.81,1.57,51%,49%,15,12,6,8,7,2,0%,0%,2,2,9,4,5,1,22,20,25,13,14,21,5,4,,,,
xbmlUAKq,,FINISHED,28.12.2023 21:15,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,0,2,6.8,7.5,Oliver M. (Eng),Emirates Stadium (London),60 704,60 261,2.87,1.51,74%,26%,30,6,8,3,10,3,0%,0%,2,0,22,3,0,1,9,8,8,16,8,8,1,8,,,,
ABodSlkd,,FINISHED,28.12.2023 20:30,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,4,2,7.2,6.5,Gillett J. (Aus),Amex Stadium (Brighton),31 876,31 675,3.62,2.15,46%,54%,15,19,9,3,7,6,0%,0%,3,2,6,16,2,5,11,20,14,22,18,6,1,5,,,,
rHkukCd9,,FINISHED,27.12.2023 21:15,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,3,6.3,7.3,Brooks J. (Eng),Goodison Park (Liverpool),39 572,39 327,1.03,2.80,28%,72%,7,23,2,9,4,8,0%,0%,4,2,5,14,1,1,6,14,11,17,13,5,6,1,,,,
WKnhTUZk,,FINISHED,27.12.2023 20:30,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,4,6.4,7.6,Madley A. (Eng),Brentford Community Stadium (London),17 250,17 109,2.32,1.80,60%,40%,14,11,4,5,8,2,0%,0%,1,1,10,6,1,3,17,6,17,10,5,14,1,3,,,,
lfjyjhs3,,FINISHED,27.12.2023 20:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,2,1,7.2,6.6,Salisbury M. (Eng),Stamford Bridge (London),40 341,39 618,2.59,0.99,64%,36%,9,13,4,5,4,3,0%,0%,3,2,5,8,3,6,22,16,17,17,13,16,4,2,,,,
dKgqlWBF,,FINISHED,26.12.2023 21:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,3,2,7.3,6.6,Pawson C. (Eng),Old Trafford (Manchester),75 635,73 574,1.02,1.73,46%,54%,13,10,7,4,3,6,0%,0%,1,3,6,6,9,0,10,19,15,24,10,10,2,4,,,,
A3iXjYRd,,FINISHED,26.12.2023 18:30,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,0,2,6.6,7.4,Tierney P. (Eng),Turf Moor (Burnley),22 546,21 624,0.72,1.75,31%,69%,9,19,0,10,4,4,0%,0%,2,1,9,9,1,4,14,8,15,21,7,10,8,0,,,,
0xdMYjCS,,FINISHED,26.12.2023 16:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,3,0,7.5,6.5,Robinson T. (Eng),Vitality Stadium (Bournemouth),11 307,11 099,1.89,0.25,42%,58%,16,8,4,3,6,5,0%,0%,0,2,12,5,3,0,10,13,19,24,10,10,3,1,,,,
IZshnAtS,,FINISHED,26.12.2023 16:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,2,3,6.7,7.4,Allison S. (Eng),Bramall Lane (Sheffield),32 050,31 041,2.78,0.58,51%,49%,21,12,6,4,9,4,0%,0%,5,0,15,8,1,0,13,14,22,22,13,13,1,4,,,,
vqqlmjRL,,FINISHED,26.12.2023 13:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,1,3,6.6,7.6,Kavanagh C. (Eng),St. James' Park (Newcastle),52 305,52 207,2.77,3.64,62%,38%,19,15,7,6,10,2,0%,0%,3,3,12,9,0,1,12,10,18,18,10,11,3,6,,,,
ID6HZWdM,,FINISHED,24.12.2023 14:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,2,1,7.1,6.6,Coote D. (Eng),Molineux Stadium (Wolverhampton),31 750,31 641,1.39,1.94,31%,69%,14,16,6,5,10,6,0%,0%,3,6,8,11,3,0,9,14,16,17,11,9,4,4,,,,
OfNEFB5j,,FINISHED,23.12.2023 18:30,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,1,1,7,7,Kavanagh C. (Eng),Anfield (Liverpool),61 276,57 548,1.01,0.87,51%,49%,13,13,3,2,4,5,0%,0%,2,5,10,11,1,1,15,14,25,17,13,14,1,2,,,,
p4OAGijp,,FINISHED,23.12.2023 16:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,0,2,6.7,7.3,Welch R. (Eng),Craven Cottage (London),29 589,23 598,1.23,0.47,66%,34%,19,7,5,2,8,6,0%,0%,2,1,14,5,2,3,20,7,25,14,5,17,0,5,,,,
xbBdveri,,FINISHED,23.12.2023 16:00,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,1,0,7.3,6.9,England D. (Eng),Kenilworth Road (Luton),12 300,11 042,1.80,1.55,35%,65%,16,15,5,2,5,7,0%,0%,2,2,11,13,0,3,9,10,14,19,11,5,2,4,,,,
Wd45xZC3,,FINISHED,23.12.2023 16:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,2,3,6.7,7.4,Jones R. (Eng),City Ground (Nottingham),30 404,29 188,0.80,1.70,32%,68%,11,18,5,7,6,6,0%,0%,2,3,6,11,0,0,10,10,17,19,10,10,4,3,,,1,0
Am39ygS9,,FINISHED,23.12.2023 16:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,2,1,7.6,6.5,Attwell S. (Eng),Tottenham Hotspur Stadium (London),62 850,61 808,1.25,1.86,60%,40%,13,18,6,8,3,8,0%,0%,1,4,7,10,2,3,21,8,20,20,6,18,7,4,,,,
vN7DzDsG,,FINISHED,23.12.2023 13:30,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,2,0,7.3,6.5,Hooper S. (Eng),London Stadium (London),62 500,64 472,1.35,0.92,35%,65%,12,11,5,3,4,4,0%,0%,2,3,7,8,1,1,16,14,15,28,13,15,3,3,,,,
QJsvMDSM,,FINISHED,22.12.2023 21:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,1,1,7,6.9,Taylor A. (Eng),Villa Park (Birmingham),42 789,41 651,0.87,0.52,78%,22%,11,5,4,2,9,1,0%,0%,3,3,7,3,0,4,20,11,19,13,11,16,1,3,,,,
4AtrLXsT,,FINISHED,21.12.2023 21:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,1,1,7.1,7,Brooks J. (Eng),Selhurst Park (London),25 486,24 171,1.20,1.13,34%,66%,11,18,3,6,3,1,0%,0%,5,2,8,12,1,2,13,13,18,12,12,11,5,2,,,,
23yKQyEi,,FINISHED,17.12.2023 17:30,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,0,0,7.4,7.1,Oliver M. (Eng),Anfield (Liverpool),61 276,57 158,2.66,0.52,68%,32%,34,6,8,1,12,0,0%,0%,2,6,26,5,4,2,10,17,35,19,13,8,1,8,,,0,1
Eup2yYAC,,FINISHED,17.12.2023 15:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,2,0,7.4,6.6,Robinson T. (Eng),Emirates Stadium (London),60 704,60 257,2.21,0.72,49%,51%,26,6,9,1,10,1,0%,0%,1,3,17,5,1,1,10,12,13,11,11,9,1,7,,,,
82q6zhQI,,FINISHED,17.12.2023 15:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,1,2,6.3,7.3,Coote D. (Eng),Brentford Community Stadium (London),17 250,17 034,0.54,1.31,33%,67%,4,15,3,5,7,11,0%,0%,6,4,1,10,7,0,6,26,15,21,19,6,3,2,,,1,1
WdrzNgDG,,FINISHED,17.12.2023 15:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,3,0,7.6,6.5,Kavanagh C. (Eng),London Stadium (London),62 500,62 455,0.99,0.61,44%,56%,13,14,4,3,6,5,0%,0%,3,1,9,11,1,2,17,13,21,12,12,15,3,1,,,,
KvCZIPfo,,FINISHED,16.12.2023 18:30,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,0,2,6.6,7.4,Taylor A. (Eng),Turf Moor (Burnley),22 546,21 413,0.80,1.29,62%,38%,14,9,2,6,8,6,0%,0%,0,1,12,3,0,4,12,9,20,22,9,8,4,2,,,,
OCxGRHbo,,FINISHED,16.12.2023 16:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,2,0,7.6,6.4,Madley A. (Eng),Stamford Bridge (London),40 341,39 599,2.75,0.35,78%,22%,15,6,6,1,7,5,0%,0%,1,3,9,5,3,1,15,13,20,8,9,14,1,4,,,,
dvjNPeTc,,FINISHED,16.12.2023 16:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,2,2,6.9,6.9,Tierney P. (Eng),Etihad Stadium (Manchester),55 097,53 112,1.57,1.98,74%,26%,19,5,9,2,6,1,0%,0%,1,1,10,3,2,1,11,14,17,14,12,9,0,7,,,,
zVlROFr4,,FINISHED,16.12.2023 16:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,3,0,7.5,6.3,Barrott S. (Eng),St. James' Park (Newcastle),52 305,52 055,3.78,0.31,71%,29%,27,6,10,4,5,1,0%,0%,0,2,17,2,2,0,12,9,14,13,7,12,4,7,,,0,1
IgvWNZcA,,FINISHED,15.12.2023 21:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,0,2,6.4,7.4,Gillett J. (Aus),City Ground (Nottingham),30 404,29 296,1.47,1.31,33%,67%,15,12,1,6,6,4,0%,0%,2,4,14,6,5,0,12,20,22,16,16,11,4,1,,,0,1
vNikvzRg,,FINISHED,10.12.2023 17:30,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,4,1,7.9,6.5,Kavanagh C. (Eng),Tottenham Hotspur Stadium (London),62 850,61 171,3.99,1.52,57%,43%,23,9,12,3,3,6,0%,0%,1,3,11,6,1,3,13,11,20,18,10,12,2,8,,,,
0xKSMYeJ,,FINISHED,10.12.2023 15:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,2,0,7.1,6.8,Oliver M. (Eng),Goodison Park (Liverpool),39 572,39 280,0.95,0.83,28%,72%,9,16,5,4,4,8,0%,0%,2,2,4,12,2,1,11,11,16,11,12,12,4,3,,,,
lhDAoIYJ,,FINISHED,10.12.2023 15:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,5,0,7.9,6,Tierney P. (Eng),Craven Cottage (London),29 589,23 988,2.40,1.50,63%,37%,14,9,8,5,3,6,0%,0%,2,1,6,4,0,0,10,5,18,19,5,10,5,3,,,,
SrCEpxlQ,,FINISHED,10.12.2023 15:00,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,2,6.5,7.3,Robinson T. (Eng),Kenilworth Road (Luton),12 300,11 047,0.36,1.37,34%,66%,4,18,2,6,6,3,0%,0%,2,1,2,12,1,1,7,17,20,31,16,6,4,1,,,,
QJRFPzC0,,FINISHED,09.12.2023 18:30,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,1,0,7.3,6.7,Gillett J. (Aus),Villa Park (Birmingham),42 789,42 000,0.49,1.51,39%,61%,10,12,3,5,3,3,0%,0%,4,2,7,7,1,4,15,17,19,12,16,11,5,2,,,,
vNVJOfR6,,FINISHED,09.12.2023 16:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,1,1,7.2,7.2,Hooper S. (Eng),Amex Stadium (Brighton),31 876,31 511,2.52,1.02,72%,28%,29,6,11,3,9,1,0%,0%,0,4,18,3,2,1,9,7,17,12,5,8,2,10,,,,
YPlstdds,,FINISHED,09.12.2023 16:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,0,3,6.6,7.5,Bankes P. (Eng),Old Trafford (Manchester),75 635,73 427,0.96,1.26,69%,31%,20,10,3,4,10,4,0%,0%,3,1,17,6,1,2,12,8,21,18,7,10,1,3,,,,
p0houGBm,,FINISHED,09.12.2023 16:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,1,0,7.2,6.7,Attwell S. (Eng),Bramall Lane (Sheffield),32 050,28 509,0.77,0.72,40%,60%,9,10,4,4,3,3,0%,0%,5,1,5,6,1,1,14,14,26,30,14,13,4,3,,,,
IDjgwft0,,FINISHED,09.12.2023 16:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,1,1,7.1,7,Barrott S. (Eng),Molineux Stadium (Wolverhampton),31 750,31 543,1.19,0.82,68%,32%,10,8,4,2,4,3,0%,0%,0,1,6,6,3,1,13,12,30,21,9,11,1,3,,,,
MoLONEtD,,FINISHED,09.12.2023 13:30,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,1,2,6.2,7.1,Madley A. (Eng),Selhurst Park (London),25 486,25 103,1.99,1.26,24%,76%,8,14,4,2,6,5,0%,0%,7,2,4,12,0,6,23,17,11,22,17,17,0,3,,,1,0
AoQrXIJQ,,FINISHED,07.12.2023 21:15,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,1,2,7,7.2,Salisbury M. (Eng),Tottenham Hotspur Stadium (London),62 850,60 733,1.59,1.83,75%,25%,23,11,7,5,8,4,0%,0%,3,3,16,6,1,6,19,12,15,11,11,12,3,6,,,,
MPqlByc7,,FINISHED,07.12.2023 20:30,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,3,0,7.4,6.5,Robinson T. (Eng),Goodison Park (Liverpool),39 572,38 198,3.17,1.27,39%,61%,21,13,6,3,5,2,0%,0%,3,0,15,10,0,2,10,19,12,20,18,8,3,3,,,,
EattDcSf,,FINISHED,06.12.2023 21:15,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,0,7.3,6.7,Brooks J. (Eng),Villa Park (Birmingham),42 789,41 421,2.06,0.86,46%,54%,22,2,7,2,6,0,0%,0%,2,2,15,0,0,5,18,13,13,11,13,13,2,6,,,,
WdSBQGdf,,FINISHED,06.12.2023 21:15,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,2,1,7.2,6.6,Kavanagh C. (Eng),Old Trafford (Manchester),75 635,73 607,4.11,1.43,45%,55%,28,13,9,3,12,4,0%,0%,4,0,19,10,3,1,11,14,15,16,12,12,2,7,,,,
hjupCHs1,,FINISHED,06.12.2023 20:30,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,2,1,7.5,6.8,Bankes P. (Eng),Amex Stadium (Brighton),31 876,30 760,1.40,1.15,61%,39%,18,8,7,2,7,3,0%,0%,3,1,11,6,1,2,13,12,18,21,10,8,1,5,,,,
h6T7Rdsl,,FINISHED,06.12.2023 20:30,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,0,2,6.7,7.2,Pawson C. (Eng),Selhurst Park (London),25 486,25 078,0.71,1.97,59%,41%,16,11,3,4,3,9,0%,0%,1,3,13,7,0,0,17,10,21,18,10,17,2,3,,,,
0GrhAeCD,,FINISHED,06.12.2023 20:30,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,5,0,7.8,5.9,Smith J. (Eng),Craven Cottage (London),29 589,24 105,2.08,0.32,64%,36%,14,4,6,1,6,1,0%,0%,0,1,8,3,2,3,12,10,16,17,7,10,1,1,,,,
GOQvYb4K,,FINISHED,06.12.2023 20:30,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,0,2,6.4,7.6,Hooper S. (Eng),Bramall Lane (Sheffield),32 050,31 406,0.69,1.91,24%,76%,6,15,1,8,2,12,0%,0%,2,3,5,7,1,4,12,12,20,30,12,8,6,1,,,,
2LMzZvkE,,FINISHED,05.12.2023 21:15,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,3,4,6.7,7.3,Barrott S. (Eng),Kenilworth Road (Luton),12 300,11 112,0.47,2.79,33%,67%,6,23,4,9,3,8,0%,0%,2,1,2,14,1,4,11,15,13,15,14,7,5,1,,,,
CfCASxSs,,FINISHED,05.12.2023 20:30,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,1,0,7.3,6.5,Gillett J. (Aus),Molineux Stadium (Wolverhampton),31 750,30 439,0.85,0.85,51%,49%,7,12,4,3,5,8,0%,0%,2,4,3,9,2,0,15,13,21,25,11,15,3,3,,,,
xKn2KuzL,,FINISHED,03.12.2023 17:30,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,3,3,6.9,6.7,Hooper S. (Eng),Etihad Stadium (Manchester),55 097,53 473,2.87,0.54,55%,45%,18,8,4,4,10,8,0%,0%,4,4,14,4,2,2,16,16,18,16,14,14,1,1,,,,
