matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,home_rating,away_rating,referee,venue,capacity,attendance,expected_goals_(xg).home,expected_goals_(xg).away,ball_possession.home,ball_possession.away,total_shots.home,total_shots.away,shots_on_target.home,shots_on_target.away,corner_kicks.home,corner_kicks.away,passes.home,passes.away,shots_off_target.home,shots_off_target.away,offsides.home,offsides.away,free_kicks.home,free_kicks.away,throw-ins.home,throw-ins.away,fouls.home,fouls.away,goalkeeper_saves.home,goalkeeper_saves.away,yellow_cards.home,yellow_cards.away,red_cards.home,red_cards.away,blocked_shots.home,blocked_shots.away
GnPa4TBp,,FINISHED,18.03.2023 16:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,3,3,6.9,7.1,Hooper S. (Eng),St. Mary's Stadium (Southampton),32 384,30 157,2.40,2.16,50%,50%,19,17,7,3,10,3,85%,84%,7,9,2,1,7,15,18,12,13,8,0,4,1,1,,,5,5
fwO33mRj,,FINISHED,18.03.2023 16:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,2,4,6.2,7.1,Salisbury M. (Eng),Molineux Stadium (Wolverhampton),31 750,31 570,2.86,1.47,66%,34%,23,11,8,4,5,4,83%,68%,9,5,2,0,9,17,23,20,14,9,0,6,3,5,2,0,6,2
zgsX893T,,FINISHED,17.03.2023 21:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,1,2,6.5,7.2,Tierney P. (Eng),City Ground (Nottingham),30 404,29 362,0.41,2.59,38%,62%,5,15,3,4,3,7,67%,80%,2,5,1,1,10,15,23,15,17,9,2,2,5,1,,,0,6
2iNthVos,,FINISHED,15.03.2023 20:30,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,0,7.4,6.5,Bankes P. (Eng),Amex Stadium (Brighton),31 876,30 933,0.64,1.28,57%,43%,11,11,5,3,1,4,84%,80%,5,6,2,0,18,13,20,15,13,20,3,4,1,2,,,1,2
jDgOZmWC,,FINISHED,15.03.2023 20:30,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,0,2,6.5,7.2,Salisbury M. (Eng),St. Mary's Stadium (Southampton),32 384,30 438,0.55,2.15,66%,34%,7,11,1,5,3,3,82%,64%,3,2,1,1,9,14,23,17,14,10,3,1,1,2,,,3,4
8INkdWJN,,FINISHED,12.03.2023 17:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,2,1,7.1,6.7,Madley A. (Eng),St. James' Park (Newcastle),52 305,52 240,2.18,1.23,42%,58%,19,7,8,4,10,3,79%,81%,3,3,0,0,6,9,25,14,11,10,3,6,1,2,,,8,0
vwWYaEKb,,FINISHED,12.03.2023 15:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,3,6.4,7.5,Coote D. (Eng),Craven Cottage (London),29 589,24 426,0.84,2.52,45%,55%,12,15,2,7,4,8,83%,86%,6,3,2,2,10,9,22,12,10,9,4,2,0,1,,,4,5
UROocC4H,,FINISHED,12.03.2023 15:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,0,0,6.9,7.1,Taylor A. (Eng),Old Trafford (Manchester),75 635,73 439,0.92,1.25,47%,53%,10,17,4,4,7,8,78%,84%,3,4,0,2,10,10,25,18,12,9,4,4,2,0,1,0,3,9
v1ELjAso,,FINISHED,12.03.2023 15:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,1,1,7.1,7.1,Kavanagh C. (Eng),London Stadium (London),62 500,62 472,2.44,1.74,41%,59%,17,12,6,4,12,2,82%,87%,8,4,6,1,5,14,13,16,9,6,3,5,1,0,,,3,4
bTNQ1zjn,,FINISHED,11.03.2023 18:30,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,0,1,6.3,7.2,Jones R. (Eng),Selhurst Park (London),25 486,25 844,0.18,2.29,32%,68%,4,14,0,4,2,6,75%,87%,0,5,3,2,18,10,18,21,11,17,3,0,2,2,,,4,5
thDV0f5h,,FINISHED,11.03.2023 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,1,0,7.3,6.6,Hooper S. (Eng),Goodison Park (Liverpool),39 572,39 036,1.09,2.23,33%,67%,13,12,6,4,5,8,61%,77%,5,6,3,1,11,13,10,29,11,12,4,5,2,1,,,2,2
YaVxaYZ4,,FINISHED,11.03.2023 16:00,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,2,2,6.9,7,Tierney P. (Eng),Elland Road (Leeds),37 792,36 471,1.74,1.74,38%,62%,12,14,4,2,4,7,83%,86%,3,8,3,3,11,12,7,16,12,9,0,2,1,1,,,5,4
CjUtbhkB,,FINISHED,11.03.2023 16:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,1,3,6.6,7.4,Marriner A. (Eng),King Power Stadium (Leicester),32 261,32 170,2.51,1.64,49%,51%,17,12,7,6,2,5,83%,85%,4,3,0,4,13,9,19,17,10,11,3,6,3,2,1,0,6,3
2uNgejZT,,FINISHED,11.03.2023 16:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,3,1,7.4,6.4,Pawson C. (Eng),Tottenham Hotspur Stadium (London),62 850,61 460,2.19,1.68,55%,45%,15,9,7,5,2,10,87%,79%,3,2,1,1,11,13,14,9,13,13,4,4,3,1,,,5,2
KxPM2Gzt,,FINISHED,11.03.2023 13:30,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,1,0,7.2,6.6,Brooks J. (Eng),Vitality Stadium (Bournemouth),11 307,10 536,0.97,1.89,31%,69%,5,15,2,6,3,8,65%,83%,3,8,2,4,12,8,21,36,7,9,6,1,2,1,,,0,1
tWyelHLn,,FINISHED,06.03.2023 21:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,3,2,7.1,6.4,Taylor A. (Eng),Brentford Community Stadium (London),17 250,17 025,2.49,1.52,36%,64%,14,9,6,5,2,3,66%,82%,7,4,3,1,15,14,22,21,12,17,3,3,0,3,,,1,0
vPj0oF55,,FINISHED,05.03.2023 17:30,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,7,0,7.6,5.9,Madley A. (Eng),Anfield (Liverpool),61 276,53 001,2.92,0.96,60%,40%,18,8,8,4,4,3,78%,71%,5,3,0,4,17,11,20,21,13,14,4,1,2,3,,,5,1
nkf8qgzI,,FINISHED,05.03.2023 15:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,2,2,7,6.9,Brooks J. (Eng),City Ground (Nottingham),30 404,29 353,0.99,1.85,57%,43%,10,10,4,3,3,3,77%,66%,2,2,0,0,15,9,31,22,11,17,1,2,3,5,,,4,5
UDqDrDkO,,FINISHED,04.03.2023 18:30,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,1,0,7.2,6.6,Jones R. (Eng),St. Mary's Stadium (Southampton),32 384,30 139,1.52,2.09,35%,65%,11,11,5,0,3,4,69%,79%,2,7,4,2,16,12,20,21,12,11,0,4,4,2,,,4,4
zX9N6PyE,,FINISHED,04.03.2023 16:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,3,2,7.3,6.6,Kavanagh C. (Eng),Emirates Stadium (London),60 704,60 222,2.77,1.45,81%,19%,31,4,9,4,17,1,89%,58%,10,0,0,0,4,6,9,12,6,8,2,6,0,2,,,12,0
n9xikc6t,,FINISHED,04.03.2023 16:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,0,6.9,6.2,Pawson C. (Eng),Villa Park (Birmingham),42 789,41 893,1.29,0.19,58%,42%,8,3,1,0,2,4,88%,84%,4,2,0,5,21,14,17,15,14,17,0,1,2,5,0,1,3,1
KMzamyyg,,FINISHED,04.03.2023 16:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,4,0,7.4,6,Attwell S. (Eng),Amex Stadium (Brighton),31 876,31 523,3.92,0.42,66%,34%,20,3,9,2,7,3,91%,79%,7,0,0,0,6,8,18,18,6,8,2,5,0,3,,,4,1
0Yidneja,,FINISHED,04.03.2023 16:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,1,0,7.3,6.6,Oliver M. (Eng),Stamford Bridge (London),40 341,39 905,1.67,1.21,58%,42%,13,11,3,2,5,7,88%,79%,8,6,2,2,7,12,14,17,10,7,2,2,2,0,,,2,3
84rHsX4U,,FINISHED,04.03.2023 16:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,1,0,7.2,6.6,Robinson T. (Eng),Molineux Stadium (Wolverhampton),31 750,31 585,0.48,1.53,46%,54%,8,22,5,6,4,8,81%,86%,3,7,3,1,17,12,11,20,11,18,6,4,1,1,,,0,9
Yoj4pZKB,,FINISHED,04.03.2023 13:30,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,2,0,7.3,6.2,Hooper S. (Eng),Etihad Stadium (Manchester),55 097,53 419,1.39,0.46,56%,44%,11,5,3,2,8,4,86%,81%,6,1,0,1,12,8,17,17,8,13,2,1,2,4,,,2,2
rmjGyA10,,FINISHED,01.03.2023 21:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,2,0,7.3,6.5,Tierney P. (Eng),Anfield (Liverpool),61 276,53 027,2.74,1.01,57%,43%,15,4,6,1,5,2,83%,80%,6,2,1,3,18,11,27,22,13,14,1,4,2,3,,,3,1
zsHWqYgK,,FINISHED,01.03.2023 20:45,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,4,0,7.4,6.1,Oliver M. (Eng),Emirates Stadium (London),60 704,60 213,3.04,1.48,73%,27%,15,8,5,5,5,1,88%,67%,5,2,4,2,14,9,22,11,5,12,5,1,0,2,,,5,1
fyXzqMq7,,FINISHED,26.02.2023 14:30,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,2,0,7.3,6.6,Attwell S. (Eng),Tottenham Hotspur Stadium (London),62 850,61 613,0.77,0.44,41%,59%,8,10,3,2,4,4,82%,89%,4,5,0,2,12,10,11,19,10,10,2,1,2,3,,,1,3
v5fqg67E,,FINISHED,25.02.2023 20:45,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,0,0,6.9,6.9,England D. (Eng),Selhurst Park (London),25 486,25 842,0.65,0.98,36%,64%,6,12,0,4,5,3,72%,83%,4,5,4,1,15,15,23,24,11,14,4,0,2,5,,,2,3
0Eeufnh8,,FINISHED,25.02.2023 18:30,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,4,6.1,7.3,Tierney P. (Eng),Vitality Stadium (Bournemouth),11 307,10 481,1.47,2.59,34%,66%,13,20,2,5,4,6,81%,88%,5,8,1,2,11,10,15,11,10,9,1,1,2,2,,,6,7
dtklhQMK,,FINISHED,25.02.2023 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,2,6.7,7.2,Taylor A. (Eng),Goodison Park (Liverpool),39 572,39 309,1.84,1.85,47%,53%,15,9,5,5,5,1,78%,78%,7,4,1,0,12,12,23,22,12,12,3,5,2,1,,,3,0
hCzKn4pr,,FINISHED,25.02.2023 16:00,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,1,0,7.2,6.6,Bankes P. (Eng),Elland Road (Leeds),37 792,36 641,0.94,0.39,60%,40%,14,8,4,2,9,2,83%,78%,6,3,2,3,16,17,24,15,15,13,2,3,2,4,,,4,3
4nvOoOal,,FINISHED,25.02.2023 16:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,1,6.3,7.1,Pawson C. (Eng),King Power Stadium (Leicester),32 261,32 227,0.02,0.69,34%,66%,1,10,0,2,0,8,68%,82%,1,3,4,4,14,19,21,17,14,9,1,0,0,1,,,0,5
YRVvrtaD,,FINISHED,25.02.2023 16:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,4,0,7.4,6.3,Gillett J. (Aus),London Stadium (London),62 500,62 469,3.04,0.55,49%,51%,18,8,5,3,12,3,78%,78%,8,3,1,1,6,9,15,20,8,5,3,1,,,,,5,2
zXmhipxR,,FINISHED,24.02.2023 21:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,1,6.8,7,Oliver M. (Eng),Craven Cottage (London),29 589,24 399,0.51,0.86,50%,50%,10,8,5,2,3,3,79%,76%,2,5,1,1,14,13,34,22,12,17,1,4,2,0,,,3,1
Y73gWr01,,FINISHED,19.02.2023 17:30,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,2,0,7.3,6.5,Oliver M. (Eng),Tottenham Hotspur Stadium (London),62 850,61 476,1.58,0.51,57%,43%,16,6,6,1,4,7,85%,75%,4,4,0,0,10,13,15,18,16,10,1,4,2,1,,,6,1
IH0sZpGr,,FINISHED,19.02.2023 15:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,3,0,7.9,6.5,Attwell S. (Eng),Old Trafford (Manchester),75 635,73 578,4.53,1.51,57%,43%,26,19,8,3,6,6,84%,81%,9,9,0,1,8,8,17,15,9,9,3,5,0,2,,,9,7
ChFpY4Vl,,FINISHED,18.02.2023 18:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,0,2,6.2,7.4,Taylor A. (Eng),St. James' Park (Newcastle),52 305,52 758,2.09,1.92,37%,63%,14,13,4,7,6,7,82%,88%,7,4,3,0,6,3,15,16,3,8,5,4,1,1,1,0,3,2
QJL2tTN8,,FINISHED,18.02.2023 16:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,1,6.9,7.1,Tierney P. (Eng),Brentford Community Stadium (London),17 250,17 122,0.90,1.20,59%,41%,12,10,5,4,2,6,88%,73%,6,3,3,2,10,13,34,11,10,8,3,4,2,2,,,1,3
KtL6umwF,,FINISHED,18.02.2023 16:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,0,1,6.8,7.1,England D. (Eng),Amex Stadium (Brighton),31 876,31 619,2.30,0.31,65%,35%,21,5,7,2,10,2,88%,73%,10,0,4,0,13,15,14,10,12,14,1,7,0,5,,,4,3
YqPAv7hL,,FINISHED,18.02.2023 16:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,0,1,6.5,7.2,Coote D. (Eng),Stamford Bridge (London),40 341,40 152,1.67,0.90,61%,39%,17,8,5,5,8,2,86%,75%,5,3,3,1,22,18,32,15,16,24,4,5,3,6,,,7,0
G8EFwR7R,,FINISHED,18.02.2023 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,1,0,7.3,6.6,Madley A. (Eng),Goodison Park (Liverpool),39 572,39 232,1.64,0.65,50%,50%,15,8,6,0,6,4,73%,69%,7,4,1,0,7,9,32,23,8,6,0,5,2,3,,,2,4
jqElXOpe,,FINISHED,18.02.2023 16:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,1,6.7,6.9,Scott G. (Eng),City Ground (Nottingham),30 404,29 365,1.06,2.74,26%,74%,4,23,1,6,0,10,65%,88%,2,11,2,0,6,8,9,27,8,6,5,0,1,0,,,1,6
nB7cV2F7,,FINISHED,18.02.2023 16:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,0,1,6.8,7.2,Salisbury M. (Eng),Molineux Stadium (Wolverhampton),31 750,31 222,1.25,1.09,69%,31%,15,5,4,1,12,2,84%,67%,5,1,2,0,10,14,18,22,12,10,0,4,3,3,,,6,3
nTMbs982,,FINISHED,18.02.2023 13:30,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,2,4,6.4,7.1,Hooper S. (Eng),Villa Park (Birmingham),42 789,42 066,0.50,3.39,33%,67%,7,20,5,5,2,9,78%,85%,1,8,0,2,6,12,12,36,13,4,1,3,2,1,,,1,7
4hFAE4G8,,FINISHED,15.02.2023 20:30,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,3,6.3,7,Taylor A. (Eng),Emirates Stadium (London),60 704,60 276,1.59,1.75,64%,36%,10,9,1,6,1,2,83%,72%,4,1,0,3,16,11,22,20,11,15,3,0,2,4,,,5,2
QNy4LRoq,,FINISHED,13.02.2023 21:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,2,0,7.3,6.3,Hooper S. (Eng),Anfield (Liverpool),61 276,53 027,2.32,0.30,59%,41%,15,6,6,1,3,3,86%,79%,4,4,4,2,16,11,25,18,8,16,1,4,1,3,,,5,1
xbu8Ko1k,,FINISHED,12.02.2023 17:30,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,3,1,7.3,6.2,Jones R. (Eng),Etihad Stadium (Manchester),55 097,53 392,3.91,0.31,67%,33%,17,6,9,2,8,4,90%,81%,3,2,1,4,14,14,13,11,13,14,1,6,1,2,,,5,2
tj0XQmOL,,FINISHED,12.02.2023 15:00,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,0,2,6.5,7.4,Tierney P. (Eng),Elland Road (Leeds),37 792,36 919,1.99,1.23,33%,67%,16,11,6,5,7,3,68%,82%,4,4,3,3,14,12,20,20,10,13,3,6,2,1,,,6,2
xb3GUVOd,,FINISHED,11.02.2023 18:30,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,1,1,7.2,7.1,Attwell S. (Eng),Vitality Stadium (Bournemouth),11 307,10 419,1.72,1.19,33%,67%,11,15,5,7,4,6,67%,82%,5,5,2,5,14,10,22,21,8,10,6,4,2,3,,,1,3
j17KTkv3,,FINISHED,11.02.2023 16:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,1,1,7.1,7.2,Bankes P. (Eng),Emirates Stadium (London),60 704,60 254,1.58,2.23,69%,31%,23,9,7,2,7,4,86%,66%,10,4,1,1,9,10,17,12,9,9,1,6,0,2,,,6,3
YPdPS9g9,,FINISHED,11.02.2023 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,1,1,6.9,7.2,Oliver M. (Eng),Selhurst Park (London),25 486,24 827,0.84,2.22,25%,75%,6,17,1,7,1,6,70%,90%,2,5,3,2,11,13,15,17,10,11,6,0,4,1,,,3,5
CGeTRT8F,,FINISHED,11.02.2023 16:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,2,0,7.4,6.2,Madley A. (Eng),Craven Cottage (London),29 589,24 244,1.52,0.63,50%,50%,16,10,3,1,5,4,79%,77%,11,7,1,3,12,8,20,23,9,11,1,1,0,1,,,2,2
KtayQ7wS,,FINISHED,11.02.2023 16:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,4,1,7.4,6.4,Salisbury M. (Eng),King Power Stadium (Leicester),32 261,32 184,1.45,1.21,50%,50%,15,11,7,4,1,5,78%,83%,6,6,2,2,10,14,22,14,14,9,3,3,5,2,,,2,1
WKvCJ5Ge,,FINISHED,11.02.2023 16:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,2,6.6,6.7,Gillett J. (Aus),St. Mary's Stadium (Southampton),32 384,29 751,1.07,0.73,41%,59%,17,11,2,2,5,2,71%,80%,10,2,0,3,14,12,24,23,12,14,0,1,2,4,0,1,5,7
ABwGIPV1,,FINISHED,11.02.2023 13:30,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,1,1,6.9,7,Pawson C. (Eng),London Stadium (London),62 500,62 471,1.16,1.11,28%,72%,10,12,2,4,5,6,76%,90%,5,4,3,4,13,9,18,15,9,11,3,1,1,1,,,3,4
neiokTVa,,FINISHED,08.02.2023 21:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,2,2,7,7.1,Hooper S. (Eng),Old Trafford (Manchester),75 635,73 456,0.00,0.00,66%,34%,24,8,7,2,6,5,81%,64%,9,4,1,0,8,7,35,13,7,11,1,5,1,3,,,8,2
p4GU6SWk,,FINISHED,05.02.2023 17:30,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,0,7,6.6,Madley A. (Eng),Tottenham Hotspur Stadium (London),62 850,61 747,,,36%,64%,12,15,3,5,4,6,74%,87%,5,5,2,1,15,19,10,11,19,14,5,2,4,3,1,0,4,5
4haX78Hq,,FINISHED,05.02.2023 15:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,1,0,7,6.5,Jones R. (Eng),City Ground (Nottingham),30 404,29 363,,,30%,70%,6,10,2,4,0,2,55%,74%,2,3,2,3,17,15,20,38,15,14,4,1,4,2,,,2,3
2qD5Cl9S,,FINISHED,04.02.2023 18:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,1,1,6.9,6.9,Bankes P. (Eng),St. James' Park (Newcastle),52 305,52 256,,,63%,37%,8,10,2,1,4,2,81%,69%,3,5,0,2,15,11,20,18,11,13,0,1,2,1,,,3,4
QwItIhui,,FINISHED,04.02.2023 16:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,2,4,6.2,7.3,England D. (Eng),Villa Park (Birmingham),42 789,42 055,,,63%,37%,19,9,4,5,11,3,87%,75%,6,4,2,8,17,12,13,18,10,10,1,2,0,3,,,9,0
4UGpHCfc,,FINISHED,04.02.2023 16:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,3,0,7.4,6.4,Bond D. (Eng),Brentford Community Stadium (London),17 250,17 051,,,48%,52%,14,14,4,6,4,4,69%,76%,6,4,1,2,11,10,21,16,10,9,6,1,1,2,,,4,4
